"number","title","pageid","namespace","length","touched"
"950","Secondary_School_Mathematics_Curriculum_Improvement_Study","40556829","","27001","20180319020116"
"951","Marlon_Dumas","40566490","","3238","20180217160259"
"952","History_of_software","40601008","","34227","20180323140759"
"953","Out-of-kilter_algorithm","40772392","","1071","20180318151610"
"954","Information_Processing_Society_of_Japan","40804819","","3707","20180312210316"
"955","Biological_computation","40861214","","2344","20180217160327"
"956","Nicolai_Petkov","40982733","","6847","20180316142345"
"957","Privacy-preserving_computational_geometry","41056398","","2435","20161110162550"
"958","Hooksafe","41280552","","1963","20180322102408"
"959","Aum_Programming_Language","41357368","","1966","20180304175804"
"960","METIS","41457976","","1731","20180322102408"
"961","Shannon_(unit)","41465868","","1769","20180317005701"
"962","Geometric_separator","41620938","","14659","20180301031006"
"963","Data_Privacy_Lab","41680785","","2316","20180217160446"
"964","Maximum_disjoint_set","41701177","","28122","20180306190529"
"965","Prize_for_Innovation_in_Distributed_Computing","41989958","","3515","20180122142013"
"966","International_Conference_on_Pattern_Recognition_and_Image_Analysis","42091016","","3347","20180312112515"
"967","International_Conference_on_Simulation_and_Modeling_Methodologies,_Technologies_and_Applications","42091247","","1278","20180312130605"
"968","IEEE_Southwest_Symposium_on_Image_Analysis_and_Interpretation","42091495","","1462","20180312130605"
"969","Pacific_Rim_Symposium_on_Image_and_Video_Technology","42130263","","823","20180312130607"
"970","ACM/IEEE_Virtual_Reality_International_Conference","42136536","","1417","20180312130607"
"971","Jump_point_search","42146944","","3590","20180217160527"
"972","Fat_object","42247504","","28269","20180217160536"
"973","Well-separated_pair_decomposition","42316777","","13281","20180217160540"
"974","Lossy_Count_Algorithm","42326508","","1122","20180217160540"
"975","Greedy_Perimeter_Stateless_Routing_in_Wireless_Networks","42346684","","1129","20180122143550"
"976","Raphael_Rom","42351907","","3219","20180217160542"
"977","Deep_lambertian_networks","42358441","","1968","20180213203358"
"978","Co-simulation","42389862","","7550","20180322102409"
"979","Irwin_Sobel","42428054","","2022","20180312130622"
"980","Association_for_Logic_Programming","42733501","","2680","20180221173557"
"981","Amidicity","42777214","","2001","20180217160615"
"982","Subrata_Dasgupta","42809091","","10363","20180312130639"
"983","Disruptor_(software)","42963753","","1552","20180218025925"
"984","Seoul_Accord","42971132","","2812","20180217160626"
"985","British_Machine_Vision_Conference","42973483","","21498","20180217160627"
"986","Afzal_Upal","43029598","","5052","20180221061740"
"987","Medical_Image_Understanding_and_Analysis_conference","43042472","","4599","20180217160632"
"988","Polygon_covering","43043289","","16054","20180309024933"
"989","String_literal_concatenation","43209986","","113","20180130183403"
"990","Knuth's_Simpath_algorithm","43278241","","1146","20180312210319"
"991","Computation_offloading","43315156","","3225","20180217160657"
"992","Single_instruction,_multiple_threads","43320329","","5359","20180217160659"
"993","WINEPI","43357456","","1123","20180217160703"
"994","International_Association_for_Pattern_Recognition","43501035","","2670","20180312112521"
"995","Radhika_Nagpal","43516734","","9826","20180316182350"
"996","Given-When-Then","43562339","","1177","20180217160732"
"997","Two-variable_logic","43571383","","1834","20180125045514"
"998","LINDO","43628228","","1600","20180312130713"
"999","Erdős–Rényi_Prize","43630513","","4596","20180302095440"
"1000","Empirical_Methods_in_Natural_Language_Processing","43771647","","1273","20180217160755"
"1001","Arvind_Gupta_(academic)","43813002","","6019","20180314183742"
"1002","Cubesort","43835553","","1870","20180312130723"
"1003","FMLLR","43867843","","1000","20180217160803"
"1004","X_+_Y_sorting","43934137","","3748","20180217160807"
"1005","Subspace_Gaussian_mixture_model","43938912","","636","20180125045514"
"1006","Cepstral_mean_and_variance_normalization","43940687","","897","20180112163415"
"1007","Suffix_automaton","44050791","","3875","20180217160822"
"1008","Perceptual_hashing","44284666","","1917","20171224034825"
"1009","Joseph_Glickauf","44364819","","1633","20180112173404"
"1010","Basel_Computational_Biology_Conference","44399285","","3824","20180320012958"
"1011","Technology_transfer_in_computer_science","44409131","","4808","20180223005837"
"1012","Penny_Crane_Award_for_Distinguished_Service","44419959","","1497","20180217160906"
"1013","ACM_SIGUCCS_Hall_of_Fame_Award","44420375","","3469","20180116231544"
"1014","Energy_informatics","44689684","","2127","20180217160933"
"1015","International_Conference_on_Document_Analysis_and_Recognition","44808029","","2609","20180319093712"
"1016","Viroinformatics","44854826","","1230","20180322102410"
"1017","Manuel_da_Silva_Rosa","45286110","","2138","20180316142414"
"1018","Visual_computing","45350085","","6873","20180316142414"
"1019","Semi-Yao_graph","45410332","","2774","20180217161037"
"1020","With_high_probability","45454942","","2881","20180217161045"
"1021","International_Conference_on_Service_Oriented_Computing","45485797","","9923","20180213204304"
"1022","Wiener_connector","45655492","","8897","20180305090742"
"1023","Craig_Silverstein","45671685","","3454","20180316142416"
"1024","Prpl_Foundation","46273602","","4371","20180312112529"
"1025","Code_Louisville","46307473","","3858","20180217161120"
"1026","COMMIT_(SQL)","46362717","","1505","20180217161124"
"1027","Made_with_Code","46367882","","10685","20180320081425"
"1028","Information_Systems_International_Conference","46460707","","1431","20180312130849"
"1029","Thomas_N._Hibbard","46646966","","4122","20180316142421"
"1030","Data_processing_inequality","46772144","","1438","20180217161158"
"1031","List_of_abstractions_(computer_science)","46814283","","2212","20180122175617"
"1032","Lighthouse_Labs","46827997","","6520","20180312130903"
"1033","Commit_(version_control)","46910960","","1900","20180227173626"
"1034","Technical_Committee_on_VLSI","47044276","","18651","20180312130911"
"1035","Hack_Reactor","47132182","","13476","20180313004136"
"1036","ARITH_Symposium_on_Computer_Arithmetic","47151741","","2730","20180218205413"
"1037","Technology_Education_and_Literacy_in_Schools","47162990","","13423","20180303193210"
"1038","Mahaney's_theorem","47241003","","763","20180217161234"
"1039","ERCIM_Cor_Baayen_Award","47339689","","990","20180322102411"
"1040","Pushmeet_Kohli","47399711","","4707","20180312130927"
"1041","Summer_School_Marktoberdorf","47690099","","4407","20180312112533"
"1042","Sophistication_(complexity_theory)","47697827","","1845","20180217161313"
"1043","Poornima_Vijayashanker","47719401","","6548","20180316182355"
"1044","Pedro_Domingos","47790413","","5319","20180316182355"
"1045","Control_variable_(programming)","47790980","","948","20180303234132"
"1046","Semantic_Geospatial_Web","47806420","","1753","20180217161321"
"1047","Consortium_for_Computing_Sciences_in_Colleges","48080791","","3853","20180312130953"
"1048","SDCH","48186564","","1483","20180217161341"
"1049","Polygon_partition","48191322","","9677","20180314175114"
"1050","David_P._Robbins_Prize","48246244","","3098","20180113012228"
"1051","Mark_Weiser_Award","48558046","","1483","20180217161408"
"1052","Computational_Geometry_(journal)","48640355","","2396","20180318011619"
"1053","Stephen_M._Watt","48719587","","2735","20180303192021"
"1054","William_Bigelow_Easton","48754551","","623","20180316142443"
"1055","Fireworks_algorithm","48755950","","452","20180122190913"
"1056","Thorsten_Altenkirch","48765520","","2359","20180316182355"
"1057","Chih-Jen_Lin","49301001","","4497","20180316182356"
"1058","Genetic_and_Evolutionary_Computation_Conference","49305019","","2205","20180207155757"
"1059","Comma_code","49348672","","935","20180217161516"
"1060","Treiber_Stack","49807686","","3974","20180122194451"
"1061","Coding_bootcamp","49858916","","16015","20180322181210"
"1062","List_of_ACM-W_chapters","49860998","","6885","20180316142454"
"1063","International_Joint_Conference_on_Web_Intelligence_and_Intelligent_Agent_Technology","49862247","","1018","20180113034255"
"1064","Memetic_Computing_Society","49862426","","1224","20180316142454"
"1065","Coalition_to_Diversify_Computing","49862973","","1350","20180316142454"
"1066","Diversity_in_computing","49863282","","1759","20180218030102"
"1067","List_of_ACM-W_Celebrations","49864594","","2516","20180227144906"
"1068","Creative_computing","49870344","","5861","20180318011619"
"1069","Online_optimization","49914674","","2945","20180217161551"
"1070","Privacy_platform","50005025","","308","20180209081836"
"1071","MOSART","50009982","","864","20180322102413"
"1072","Computer_Science_Teachers_Association","50032073","","6150","20180316142456"
"1073","Applicative_functor","50064642","","1907","20180217161604"
"1074","Timothy_Jurka","50070773","","4105","20180316182356"
"1075","Igor_Jurisica","50137769","","4070","20180316182356"
"1076","Social_cloud_computing","50218929","","6699","20180217161612"
"1077","Alex_Graves_(computer_scientist)","50568903","","4659","20180217161634"
"1078","International_Conference_on_Database_Theory","50665213","","1086","20180322102413"
"1079","Center_for_Computer-Aided_Design","50758484","","2049","20180213203543"
"1080","Link_distance","50761879","","1162","20180217161657"
"1081","Webist","50809337","","10901","20180223005859"
"1082","Ernesto_Damiani","50900028","","999","20171229191444"
"1083","Carlos_Osuna","50963179","","20225","20180312131142"
"1084","Artificial_empathy","51023476","","4686","20180322181036"
"1085","ICORES","51158586","","13238","20180217161726"
"1086","Computational_social_choice","51245349","","18188","20180217161734"
"1087","ICAART","51301084","","4459","20180312112542"
"1088","Cyberstatistics","51358094","","760","20180322102414"
"1089","NFA_to_DFA_conversion","51392743","","316","20180226223256"
"1090","Thought_vector","51399698","","904","20180322102414"
"1091","Quaject","51401190","","3669","20180217161755"
"1092","Algorithmic_paradigm","51411922","","1127","20180122204648"
"1093","Yi_Mu_(academic)","51439093","","3280","20180316182357"
"1094","Reduction_Operator","51669182","","6628","20180217161824"
"1095","Recursive_transcompiling","51717632","","2494","20180217161828"
"1096","Derivative_code","51717770","","1453","20180122205752"
"1097","Single_pushout_graph_rewriting","51724747","","894","20180217161828"
"1098","Linear_graph_grammar","51752859","","1874","20180122205849"
"1099","BIOSTEC","51801762","","11107","20180217161834"
"1100","Behavior_authoring","51887861","","2810","20180217161838"
"1101","International_Conference_on_Information_Systems_Security_and_Privacy","51911702","","6066","20180217161840"
"1102","Ewan_Stafford_Page","51933946","","4006","20180217161841"
"1103","International_Conference_on_Business_Process_Management","52038701","","17271","20180312131227"
"1104","Hans-Juergen_Boehm","52076052","","159","20170622004114"
"1105","Interscript","52102683","","1314","20180217161853"
"1106","Tara_Hernandez","52104955","","3400","20180217161853"
"1107","DevMountain","52190521","","3609","20180313004138"
"1108","Computational_X","52286308","","1611","20180122211829"
"1109","Web@cademie","52321029","","3711","20180312131238"
"1110","Rajesh_K._Gupta","52397627","","4582","20180316182358"
"1111","Rachel_Sibande","52515228","","7033","20180325114715"
"1112","Anytime_A*","52609984","","1156","20180217161931"
"1113","Numerical_algebraic_geometry","52802478","","9061","20180310123641"
"1114","IEEE_Computer_Science_and_Engineering_Undergraduate_Teaching_Award","52918006","","3539","20180319221851"
"1115","Milorad_Simić","52945137","","1683","20180314134116"
"1116","Karen_Catlin","53052530","","2537","20180312112546"
"1117","Girl_Develop_It","53073378","","12265","20180303193316"
"1118","Moral_Machine","53210461","","3242","20180312112547"
"1119","Instance_selection","53279262","","4524","20180105060421"
"1120","Native_Girls_Code","53383534","","3071","20180303193320"
"1121","Implicit_computational_complexity","53458309","","875","20180113074252"
"1122","Kousha_Etessami","53563061","","1313","20180217162053"
"1123","Technical_Committee_on_Visualization_and_Graphics","53699804","","10065","20180312131327"
"1124","IEEE_Visualization","53704008","","6945","20180312131327"
"1125","Nenad_Medvidović","53708393","","3286","20180316182359"
"1126","Syntactic_noise","53720265","","558","20180113075250"
"1127","Moshe_Tennenholtz","53750964","","3772","20180316182359"
"1128","Stefano_Soatto","53773102","","4002","20180316182400"
"1129","David_Magerman","53826325","","4038","20180312131332"
"1130","ACM_Prize_in_Computing","53853782","","3556","20180319221851"
"1131","Machine_learning_in_bioinformatics","53970843","","15121","20180217162127"
"1132","Felix_Gers","54036625","","2006","20180217162134"
"1133","Lempel-Ziv_complexity","54061907","","8268","20180213203637"
"1134","Quantum_image_processing","54074489","","14826","20180217162138"
"1135","Maurice_Wilkes_Award","54216361","","2948","20180218030207"
"1136","Alan_D._Berenbaum_Distinguished_Service_Award","54216469","","1311","20180218030207"
"1137","Master_of_IT_in_Business","54301620","","4225","20180217162156"
"1138","Software_safety_classification","54309575","","1197","20180217162157"
"1139","Graph_matching","54414446","","2772","20171224121920"
"1140","ICPRAM","54428859","","13055","20180217162210"
"1141","Multi-Prob_Cut","54451950","","481","20171224073532"
"1142","Ethash","54463708","","2193","20180324184455"
"1143","Vitech_Corporation","54589352","","13051","20180312131402"
"1144","Computational_human_modeling","54690679","","1055","20180215004353"
"1145","Touch-type_Read_and_Spell","54992495","","3419","20180303193339"
"1146","Sidney_Michaelson","55209041","","2641","20180316142551"
"1147","Powernex","55218888","","1702","20180312131419"
"1148","Episode_(app)","55302613","","1519","20180303193343"
"1149","Georgia_Tech_Online_Master_of_Science_in_Computer_Science","55339410","","11447","20180316203842"
"1150","Object_hierarchy","55405475","","716","20180217162316"
"1151","SaferVPN","55440919","","7072","20180312131427"
"1152","Sean_Kandel","55519034","","5030","20180303193346"
"1153","Bill_Paxton_(computer_scientist)","55532313","","800","20180217162326"
"1154","Woz_U","55533945","","1999","20180312131430"
"1155","Author_profiling","55632076","","3398","20180215011416"
"1156","Simulation_governance","55669746","","2871","20180215011636"
"1157","Confusion_network","55750276","","3456","20180217162348"
"1158","Animal-computer_interaction","55866337","","10725","20180303193351"
"1159","Tucker_Prize","56125271","","5263","20180319221853"
"1160","IBM_Laboratory_Vienna","56216519","","2238","20180303193356"
"1161","Dataism","56221934","","7385","20180324014308"
"1162","Nuclear_computation","56237732","","4016","20180213203646"
"1163","Kestrel_Institute","56382262","","5491","20180316142616"
"1164","Flick_(time)","56389209","","1629","20180227173633"
"1165","International_Conference_on_Intelligent_Tutoring_Systems","56416028","","3027","20180217191005"
"1166","International_Conference_on_User_Modeling,_Adaptation,_and_Personalization","56417628","","3200","20180321212255"
"1167","Equihash","56432065","","1882","20180324184455"
"1168","Tin_Kam_Ho","56442210","","1204","20180220103007"
"1169","Software_Product_Line_Conference","56613560","","2525","20180218201108"
"1170","Haiyan_Zhang","56686233","","10774","20180312131524"
"1171","Nigel_A._L._Clarke","56825414","","10118","20180324135651"
