"number","title","pageid","namespace","length","touched"
"974","Pandering_(politics)","28417016","","595","20180110193724"
"975","Anti_Common_Market_and_Free_Trade_Party","28418567","","1126","20180118172823"
"976","Haraç","28477064","","2190","20180314133736"
"977","Classical_realism_(international_relations)","28524579","","2737","20180314183947"
"978","Strategic_realism","28524722","","392","20180118180220"
"979","David_S._Muir","28647628","","5759","20180314003057"
"980","Citizen_oversight","28696566","","13101","20180314003057"
"981","Responsible_Parenthood_and_Reproductive_Health_Act_of_2012","28770788","","87607","20180314074128"
"982","Military_security","28958174","","1361","20180217154541"
"983","Sadae","28962327","","8025","20180314133739"
"984","Elements_of_national_security","28963782","","3416","20180217154541"
"985","Roninkai","28981225","","893","20180118203705"
"986","Australian_Labor_Party_split_of_1955","29040148","","29137","20180316104041"
"987","Change_Brazil","29170807","","6966","20180318183143"
"988","Imperative_mandate","29209828","","2906","20180213204143"
"989","1948_Pan-American_Students_Conference","29230221","","1431","20180213203043"
"990","Line-item_veto","29295348","","6170","20180323181459"
"991","President_of_the_Council_of_State","29389369","","1314","20180118222545"
"992","Open_Philanthropy","29555161","","7094","20180305015950"
"993","Philosophy_of_human_rights","29678048","","43542","20180302030136"
"994","List_of_coups_d'état_and_coup_attempts_since_2010","29751544","","23445","20180325110159"
"995","Landscapes_of_power","29792595","","2190","20180213203104"
"996","Kosher_tax","29801432","","4351","20180303234123"
"997","Judaism_and_politics","29820388","","15371","20180302145824"
"998","Purified_National_Party","29836666","","1210","20180324151201"
"999","Political_climate","29976943","","10178","20180303192851"
"1000","Astrakhan_Declaration","30019292","","2403","20180217154647"
"1001","Clientelism","30230830","","16819","20180316142229"
"1002","Tactile_voting_device","30368314","","889","20170519144752"
"1003","Tochikistoni_Ozod","30373665","","1814","20180217154721"
"1004","Lists_of_state_leaders_by_year","30403704","","48153","20180316043757"
"1005","Political_myth","30431633","","6735","20180217154724"
"1006","What_is_a_Nation?","30455953","","15101","20180223193810"
"1007","Trotskyism_in_South_Africa","30480291","","1060","20180324151201"
"1008","Tolerance_tax","30494448","","7176","20171013221343"
"1009","Governmental_learning_spiral","30507231","","13458","20180217154728"
"1010","Inherent_bad_faith_model","30679665","","1256","20180321212815"
"1011","Demeny_voting","30685435","","11216","20180320063854"
"1012","Restitution_of_Illicit_Assets_Act","30721277","","1217","20180314133749"
"1013","Intensity_of_preference","30783979","","3082","20180213204151"
"1014","Seattle_process","30844867","","14786","20180303192900"
"1015","Participatory_politics","30865052","","8273","20180114200707"
"1016","Democratic_transhumanism","30871249","","376","20180211231646"
"1017","2010_in_politics","30885117","","2449","20180303192902"
"1018","Interpellation_(politics)","30965396","","1784","20180314235842"
"1019","Fuzzy_math_(politics)","31118758","","1525","20180217154819"
"1020","Libyan_League_for_Human_Rights","31139637","","4574","20180217154820"
"1021","Lega_trotskista_d'Italia","31154432","","2761","20171220211642"
"1022","Churn_and_burn","31167834","","1249","20180303192905"
"1023","Radical_egalitarianism","31208296","","719","20180213203122"
"1024","Participism","31254262","","18571","20180318084953"
"1025","Orthodox_Renovation_Party","31365561","","719","20180209231856"
"1026","White_power_music","31413267","","19663","20180323131718"
"1027","The_Heritage_Party_of_Alberta","31427874","","3598","20180303192909"
"1028","Rav_akçesi","31515773","","4543","20180217154851"
"1029","Ispendje","31515791","","3689","20180312025534"
"1030","Fractionalism","31569815","","1237","20180213203129"
"1031","Public_Affairs_Quarterly","31576812","","1231","20180318011617"
"1032","Maternalism","31578840","","5791","20180321145141"
"1033","Finnish_People's_Unity_Party","31580718","","6072","20180320154553"
"1034","Plurinationalism","31728429","","4089","20180127182216"
"1035","Tequila_Party","31756756","","1937","20180217154916"
"1036","Non-simultaneity","31771913","","25874","20180323034231"
"1037","North_Korea_Intellectuals_Solidarity","32040196","","2309","20180217154939"
"1038","MV_Finch","32047869","","2440","20170513222613"
"1039","Zygos_Movement","32072012","","883","20180217154941"
"1040","The_Three_Revolutions","32079198","","1076","20180303234124"
"1041","Freedom_Flotilla_II","32177366","","82207","20180324121317"
"1042","Political_violence","32204428","","49942","20180322030341"
"1043","List_of_participants_of_Freedom_Flotilla_II","32227140","","6522","20180303192921"
"1044","Myron_Weiner","32284256","","8995","20180316182341"
"1045","False_necessity","32330178","","13610","20180303192923"
"1046","Welcome_to_Palestine","32348481","","20244","20180303192923"
"1047","Criticism_of_Confucius_Institutes","32362385","","127492","20180321173245"
"1048","Post-politics","32398661","","48072","20180304175803"
"1049","Political_security","32484175","","469","20180205084013"
"1050","Corpus_separatum","32679304","","788","20180303235532"
"1051","National_Transitional_Council_(Congo)","32877986","","2042","20180217155056"
"1052","Country_Party_(Britain)","32891631","","8804","20180324191501"
"1053","Michigan_model","32898922","","2266","20180301021109"
"1054","People's_Political_Movement","32969391","","651","20180213204205"
"1055","Essex_School_of_discourse_analysis","33035421","","9353","20180320093639"
"1056","Demoicracy","33076435","","11716","20180311201059"
"1057","Resistance_theory_in_the_Early_Modern_period","33225184","","14475","20180307193112"
"1058","My_EBT","33233254","","3436","20180321040801"
"1059","Black_Bond","33255958","","1681","20180217155131"
"1060","Statement_of_99","33258584","","1546","20180217155132"
"1061","Statement_of_1000","33258794","","1278","20180217155132"
"1062","Young_Europe","33306427","","2457","20180314133809"
"1063","Trans-Love_Energies_(organization)","33340526","","1800","20180217155140"
"1064","1984_Libyan_hostage_incident","33654283","","12793","20180217155204"
"1065","Armed_Forces_for_a_Federal_Republic","33843237","","275","20180119202230"
"1066","New_Man_(utopian_concept)","33844194","","6722","20180217155216"
"1067","Voting_in_Guam","33849881","","4863","20180218085504"
"1068","Hybrid_institutions_and_governance","34025708","","31127","20180304175803"
"1069","Equal_Time_(TV_program)","34052781","","1421","20180111174209"
"1070","Arrest_of_Ali_Hasan","34061944","","19012","20180314133814"
"1071","Austro-Russian_alliance_(1781)","34093874","","2549","20180217155235"
"1072","United_States_Constitution_and_worldwide_influence","34151933","","21348","20180312012636"
"1073","Entrepreneurial_leadership","34155657","","12885","20180303192943"
"1074","United_Nations_General_Assembly_Resolution_65/265","34188599","","1322","20180312125959"
"1075","Political_demography","34245192","","19567","20180314220834"
"1076","NGP_VAN","34319676","","13571","20180312130107"
"1077","2012_People's_National_Convention_congress","34609064","","647","20180217155326"
"1078","Political_violence_in_Turkey_(1976–80)","34705865","","8647","20180314133820"
"1079","Heart_of_Europe_Debating_Tournament","34711417","","43821","20180321213141"
"1080","Cultural_silence","34833367","","2547","20180314133820"
"1081","Elite_capture","34837917","","4304","20180324061422"
"1082","Charles_E._Merriam_Award_for_Outstanding_Public_Policy_Research","34910931","","2224","20180303192952"
"1083","Hannah_Arendt_Prize","34921670","","2514","20180223005759"
"1084","Peripheral_nationalism","34951626","","4355","20180319073611"
"1085","Electoral_Headhunter","34981919","","1407","20180217155352"
"1086","Rural_parliament","35210768","","4654","20180303192955"
"1087","North_American_Committee_to_Aid_Spanish_Democracy","35233063","","2202","20180217155412"
"1088","Aggressive_legalism","35247766","","8147","20180303192955"
"1089","Gwangmu_Reform","35251781","","11200","20180319074423"
"1090","Follow_the_money","35320414","","3582","20180317101816"
"1091","Latino_vote","35329066","","3370","20180321212848"
"1092","Timeline_of_the_Gwangmu_Reform","35435751","","26862","20180217155427"
"1093","Politics_of_Tripura","35483811","","2195","20180311021510"
"1094","Theatre_state","35555148","","1499","20180213204219"
"1095","British_Future","35592924","","3929","20180312130100"
"1096","District_Educational_Office","35846445","","1195","20180312130113"
"1097","Rajamandala","35892192","","4637","20180314133833"
"1098","Omnilateralism","35893223","","2604","20180217155515"
"1099","Federación_Sindical_Única_de_Trabajadores_Campesinos_de_Cochabamba","35901199","","428","20180214071309"
"1100","List_of_Umalatova_awards","35946571","","7274","20180314133834"
"1101","Mafia_state","35958642","","15063","20180314010109"
"1102","Political_gaffe","35965249","","19674","20180312140812"
"1103","Gang_of_Four_(Australian_Democrats)","36359697","","907","20180303234127"
"1104","Gang_of_Four_(Australian_Labor_Party)","36359703","","2589","20180315061947"
"1105","Dominion_Party_(South_Africa)","36584538","","2012","20180325020125"
"1106","Political_ethics","36686915","","8608","20180315190124"
"1107","Thoughts_on_the_Cause_of_the_Present_Discontents","36704242","","1463","20180217155645"
"1108","Perfectionist_liberalism","36983600","","1785","20180321212904"
"1109","Welfare_chauvinism","37031837","","8437","20180313074457"
"1110","Sincere_voting","37040943","","2734","20180321212904"
"1111","Bankocracy","37060890","","5459","20180312140424"
"1112","Government_district","37072168","","2817","20180112021722"
"1113","Steven_Sim","37098679","","4718","20180325003256"
"1114","Pekka_Korhonen","37124453","","4034","20180316142318"
"1115","Newspaper_endorsements_in_the_United_States_presidential_election,_2012","37211068","","120999","20180321040759"
"1116","The_Cultural_Politics_of_Emotion","37302977","","7604","20180217155740"
"1117","Slugger_O’Toole_Political_Awards","37648646","","133","20180101235940"
"1118","Speech_at_the_Opening_of_the_Parliament_of_South_Africa,_1990","37758457","","2270","20180303193025"
"1119","Citizinvestor","37780302","","6758","20180322102407"
"1120","White_Turks_and_Black_Turks","37827991","","2731","20180314133859"
"1121","Altruism_theory_of_voting","37934151","","13244","20171229204814"
"1122","Sindhiani_Tahreek","37998117","","1875","20180314133901"
"1123","Legal_plunder","38013305","","5855","20180218133223"
"1124","State_collapse","38032018","","39785","20180227203827"
"1125","Death_in_office","38051973","","2596","20180311163333"
"1126","Outline_of_political_science","38211935","","12144","20180321212914"
"1127","Cultural_conflict","38223205","","7280","20180227173510"
"1128","Future_Jobs_Fund","38299818","","970","20180321174945"
"1129","Malinchism","38305143","","6360","20180314133904"
"1130","List_of_mayors_of_Miskolc","38348622","","831","20180321212914"
"1131","Cultural_homogenization","38421807","","10812","20180303065840"
"1132","Intelligent_Governance_for_the_21st_Century","38430757","","4355","20180312130311"
"1133","Manager_of_Government_Business_in_the_Senate","38550761","","10739","20180321093321"
"1134","Manager_of_Opposition_Business_in_the_Senate","38550772","","6943","20180321093321"
"1135","Bureaucratic_inertia","38566163","","2498","20180217155932"
"1136","State_capture","38668597","","17619","20180319020050"
"1137","Constitutional_body","38686771","","414","20180217155950"
"1138","Political_consciousness","38707853","","6852","20180225070548"
"1139","Take_Back_Parliament_-_Lebanon","38732826","","5782","20180314133909"
"1140","Socialist_Party_of_France_(1902)","38775566","","1502","20180307061639"
"1141","Hellenoturkism","38786381","","11209","20180213204234"
"1142","State_socialism","38794736","","24310","20180323031016"
"1143","Post-Zionism","38802977","","10181","20180303193036"
"1144","Political_dissent","38911690","","2536","20180323014200"
"1145","Business_Anti-Corruption_Portal","38935938","","5014","20180217160016"
"1146","KHAM_theory","39018762","","1799","20180303193039"
"1147","Radical_sustainability","39019161","","1845","20180217160025"
"1148","Aaya_Ram_Gaya_Ram","39108397","","1286","20180122103025"
"1149","List_of_genocides_by_death_toll","39136264","","106413","20180322105712"
"1150","Lowry_Tapes","39171677","","5992","20180303193041"
"1151","Bisexual_politics","39191072","","10386","20180217160043"
"1152","1949_Commonwealth_Prime_Ministers'_Conference","39236040","","4547","20180312130346"
"1153","Eleanor_R._Davis","39266004","","1109","20180301233550"
"1154","Thank_God_for_Mississippi","39286416","","11170","20180307004258"
"1155","1948_Commonwealth_Prime_Ministers'_Conference","39302084","","5770","20180312130350"
"1156","Praetorianism","39311177","","737","20180112071500"
"1157","Political_opportunism","39327843","","28343","20171121233510"
"1158","ServiceFrame","39437704","","3789","20180312130355"
"1159","Caleb_J._McNulty","39477734","","7058","20180314183734"
"1160","Eco-socialism","39699737","","104493","20180314003132"
"1161","Ministry_of_Environment_and_Water","39750377","","2240","20180321212925"
"1162","Special_Warfare_Department","39758984","","4991","20180314133925"
"1163","Liberal_socialism","39766740","","26630","20180321212925"
"1164","Theologia_Poetica","39814254","","3666","20160724074049"
"1165","Gulargate","39922340","","32934","20180314003132"
"1166","Eastern_Party","39993879","","11235","20180320161120"
"1167","Man_of_Korea","40110543","","1629","20180314133929"
"1168","Greek_government-debt_crisis_timeline","40211753","","64144","20180303193053"
"1169","Political_faction","40362512","","9479","20171129140150"
"1170","Ethnic_nationalism","40362569","","12798","20180323060338"
"1171","Commanding_heights_of_the_economy","40387494","","1706","20180217160244"
"1172","Provisions_of_the_Patient_Protection_and_Affordable_Care_Act","40426902","","87221","20180318114620"
"1173","Jewish_left","40438174","","30274","20180314001728"
"1174","Merkel-Raute","40477992","","14168","20180321212933"
"1175","Agrarian_socialism","40556040","","6321","20180307044419"
"1176","Quebec_Charter_of_Values","40557916","","18975","20180314133936"
"1177","1951_Commonwealth_Prime_Ministers'_Conference","40755353","","3413","20180312130457"
"1178","1953_Commonwealth_Prime_Ministers'_Conference","40762342","","4179","20180312130457"
"1179","Montevideo_Statement_on_the_Future_of_Internet_Cooperation","40772861","","3122","20180227173511"
"1180","1955_Commonwealth_Prime_Ministers'_Conference","40781509","","4229","20180312130458"
"1181","Fieldwork_Under_Fire","40807206","","3541","20180217160321"
"1182","Rabia_sign","40942446","","20317","20180314133942"
"1183","Political_appointments_in_the_United_States","41111937","","17215","20180317060324"
"1184","Secular_liberalism","41207365","","8091","20180321212939"
"1185","Free_Speech_For_People","41212626","","7636","20180312130521"
"1186","Timeline_of_first_ambassadorial_appointments_of_Iceland_by_country","41274644","","17449","20180321213150"
"1187","World_domination","41278664","","12155","20180225070558"
"1188","End_of_history","41316536","","4284","20180318154837"
"1189","Transmission_belt","41473906","","1119","20180217160427"
"1190","Gan_Peck_Cheng","41513079","","8259","20180316142348"
"1191","Technoliberalism","41800914","","13541","20180321212945"
"1192","Transparency_report","41815078","","13646","20180303193110"
"1193","Dark_Enlightenment","41887454","","45663","20180324061125"
"1194","Boris,_you_are_wrong","41993455","","2673","20180314134001"
"1195","Technolibertarianism","42051126","","3115","20180321105005"
"1196","National_House_of_Traditional_Leaders","42128893","","710","20180122142708"
"1197","Kasparov.ru","42224450","","1857","20180217160533"
"1198","Eurasian_Observatory_for_Democracy_and_Elections","42255549","","5265","20180217160536"
"1199","Wen_and_wu","42271443","","3341","20180307165308"
"1200","Center_of_government","42299690","","10805","20180217160539"
"1201","Political_decay","42308421","","9595","20180217160539"
"1202","Political_terror_scale","42371385","","7386","20180322074449"
"1203","Crony-capitalism_index","42387893","","9581","20180217160544"
"1204","Bratislava_Declaration","42400586","","2022","20180307195628"
"1205","Civilian_dictatorship","42470986","","1619","20180311201059"
"1206","A_free_homeland_and_a_happy_people","42513813","","1722","20180314134006"
"1207","Revolutionary_socialism","42549239","","13352","20180307044419"
"1208","North_Atlantic_or_liberal_model_of_media_and_politics","42601798","","7179","20180116112554"
"1209","List_of_countries_by_consultation_on_rule-making","42659970","","4134","20180322074449"
"1210","The_Un-Credible_Shrinking_Man","42726144","","2554","20180303193123"
"1211","Timeline_of_the_Indian_general_election,_2014","42771763","","11449","20180217160614"
"1212","Revolutionary_situation","42893543","","3129","20180316184450"
"1213","Illinois_Auditor_General","43031039","","1321","20180312112518"
"1214","Vanguardism","43134145","","23232","20180222080904"
"1215","Historical_determinism","43349992","","1365","20180304040459"
"1216","Comanagement_in_Canada","43450431","","2981","20180319020201"
"1217","Ethical_socialism","43473082","","7710","20180214225530"
"1218","Reformism","43473086","","9447","20180320233653"
"1219","Pluralist_commonwealth","43565956","","4303","20180217160732"
"1220","Comparison_of_the_Nordic_countries","43613955","","6465","20180325073341"
"1221","Sihanoukism","43712781","","1225","20180314134014"
"1222","1990_London_summit","43864313","","3104","20180312130723"
"1223","Governance_of_protected_areas","43903393","","23236","20180304175805"
"1224","Chamorro_Nation","43940866","","1653","20180217160807"
"1225","Kurdish_National_Congress","43942077","","3899","20180227171221"
"1226","Receptivity","43946368","","1510","20180113112001"
"1227","Pacification_theory","44041240","","13440","20180319020208"
"1228","Free_Market_Fairness","44138956","","6977","20180319121718"
"1229","Foucault's_lectures_at_the_Collège_de_France","44250724","","47437","20180312130738"
"1230","The_Birth_of_Biopolitics","44307965","","17829","20180312130741"
"1231","Security,_Territory,_Population","44314903","","43483","20180312130741"
"1232","Useful_Jew","44379844","","2573","20180314134021"
"1233","Kinder_der_Landstrasse","44383847","","17785","20180316142409"
"1234","UCLA_School_of_Political_Parties","44399204","","3807","20180303193143"
"1235","Kasthuriraani_Patto","44404173","","5114","20180316142409"
"1236","Development_Communication_and_Policy_Sciences","44413025","","20594","20180322102410"
"1237","Mediacracy","44613190","","10551","20180225070608"
"1238","List_of_impeached_Nigerian_state_governors","44649342","","6880","20180217160930"
"1239","Naya_Pakistan","44662246","","854","20180303195822"
"1240","Comparison_of_the_Baltic_states","45016303","","3311","20180313013247"
"1241","Centre_for_the_Study_of_Governance_Innovation","45049223","","3563","20180217161004"
"1242","Ibn_Rushd_Prize_for_Freedom_of_Thought","45232679","","2405","20180314134026"
"1243","Social_media_and_political_communication_in_the_United_States","45241506","","22535","20180225070610"
"1244","Founderism","45363962","","1706","20180322102411"
"1245","Radical_flank_effect","45496640","","16500","20180303193154"
"1246","Sherif_Gaber","45531681","","4958","20180321083540"
"1247","The_International_Resource_Privilege","45546786","","6535","20180303193154"
"1248","Digital_labor","45562261","","10008","20180317150711"
"1249","Index_of_gun_politics_articles","45638053","","3536","20180301125558"
"1250","Timeline_of_1960s_counterculture","45684607","","421412","20180325155618"
"1251","Overview_of_21st-century_propaganda","46188458","","16594","20180325092601"
"1252","Eight_Musts","46196776","","2556","20180314232748"
"1253","Controversies_surrounding_Lee_Hsien_Loong","46224313","","221","20180312081635"
"1254","Political_subjectivity","46256014","","4791","20180321213026"
"1255","Evolutionary_Governance_Theory","46313684","","2100","20180213204310"
"1256","List_of_cults_of_personality","46427592","","83544","20180314134035"
"1257","Reichskunstwart","46452555","","1967","20180213204310"
"1258","Galician_Convergence","46520690","","3744","20180312130852"
"1259","Rompin_by-election,_2015","46538349","","2877","20180317135345"
"1260","Union_of_Arms","46596579","","3234","20180311224546"
"1261","Student_politics_of_Bangladesh","46626523","","3646","20180320211434"
"1262","Diplomatic_capital","46638919","","3383","20180321213029"
"1263","List_of_Chinese_spy_cases_in_the_United_States","46735550","","34727","20180311103205"
"1264","Crown_rabbi_(Russia)","46911588","","11247","20180314134038"
"1265","Immaterial_labor","46958451","","7682","20180217161211"
"1266","Infrastructure_for_Peace","46967221","","5004","20180217161212"
"1267","Mass_media_and_American_politics","47009771","","22165","20180303193208"
"1268","Luis_René_Canaán","47011529","","7835","20180312130910"
"1269","Freedom_Flotilla_III","47052613","","18411","20180321213033"
"1270","Person_Dignity_Theory","47123036","","3039","20180314134041"
"1271","Testing_the_waters","47139271","","4776","20180303193210"
"1272","Fund_governance","47245105","","32604","20180303193211"
"1273","Albright-Gambari_Commission","47347060","","699","20180122182344"
"1274","Sabah_Sarawak_Keluar_Malaysia","47478393","","1341","20180312112533"
"1275","Politics_and_technology","47595561","","1963","20180222080946"
"1276","Australian_Labor_Party_split_of_1931","47679367","","2515","20180315061947"
"1277","Australian_Labor_Party_split_of_1916","47679524","","2398","20180315061947"
"1278","Golden_Week_(Ohio)","47742638","","7577","20180303193217"
"1279","Ariffin_Omar","47757639","","2907","20180316142433"
"1280","Willy_Brandt_Prize","47860341","","3462","20180303193219"
"1281","The_Three_Worlds_of_Welfare_Capitalism","47962205","","7410","20180312130949"
"1282","Fraternal_delegates","48099658","","1150","20180122184614"
"1283","Siwana_(Rajasthan_Assembly_constituency)","48309255","","451","20180131085848"
"1284","Nnamdi_Kanu","48322622","","21067","20180312130958"
"1285","Shahabuddin_Ahmed_Cabinet","48374797","","2236","20180219050738"
"1286","Islamo-Leftism","48441126","","12546","20180322090526"
"1287","Comeback_(publicity)","48465883","","2851","20180303234132"
"1288","Martha_Farmer_Brewer","48527664","","2529","20180312131007"
"1289","Anti-Austrian_sentiment","48626507","","356","20180316224703"
"1290","Eleventh_East_Asia_Summit","48627416","","4194","20180315131933"
"1291","European_Parliament_Delegation_for_Relations_with_South_Africa","48648167","","894","20180113015925"
"1292","Embassy_of_Palestine,_Stockholm","48767407","","1113","20180325161407"
"1293","Glasgow_City_District_Council_election,_1977","48831912","","4806","20180312131020"
"1294","Warisaliganj_(Vidhan_Sabha_constituency)","48844716","","4737","20180312131021"
"1295","Hokkaido_2nd_district_(1928–1942)","48867816","","439","20180227061115"
"1296","Nicaragua–Switzerland_relations","48875925","","2554","20180312131022"
"1297","New_universities","48905779","","1397","20180217161442"
"1298","Interstitial_revolution","49116105","","4671","20180217161459"
"1299","Martyr_(politics)","49119867","","3504","20180217161459"
"1300","National_Reconciliation_Commission","49147003","","1904","20180303193232"
"1301","Political_positions_of_the_Republican_Party","49162805","","69357","20180314003148"
"1302","Coercion,_Capital,_and_European_States,_AD_990–1992","49213773","","14229","20180312131034"
"1303","Outline_of_government","49214523","","5155","20180321213050"
"1304","Mhd_Amin_Nordin_Abdul_Aziz","49266057","","2030","20180316142447"
"1305","2016_Prague_Declaration","49266340","","1332","20180303193234"
"1306","Ahmad_Bashah_Md_Hanipah","49308276","","8778","20180316142448"
"1307","Wollheim's_paradox","49373387","","4603","20180213204323"
"1308","Kleptocracy_Tour","49403586","","4093","20180313141821"
"1309","Vic_Skermer","49497302","","3458","20180321211952"
"1310","List_of_overseas_visits_by_Tenzin_Gyatso_the_14th_Dalai_Lama_outside_India","49534489","","47844","20180324194208"
"1311","Tan_Kee_Kwong","49605647","","9218","20180316142452"
"1312","Ng_Wei_Aik","49610946","","5153","20180316142452"
"1313","Right_of_foreigners_to_vote_in_Switzerland","49619688","","19680","20180321213052"
"1314","Humane_Party","49656409","","4661","20180318030023"
"1315","Democratic_Party_(Costa_Rica)","49665791","","1967","20180217161538"
"1316","Unity_Coalition","49665910","","1334","20180217161539"
"1317","Epistemic_democracy","49700733","","3889","20180217161540"
"1318","Sabato_triangle","49774203","","4977","20180314134058"
"1319","Grand_bargain_(United_States,_2011)","49853902","","2663","20180217161549"
"1320","Popular_Resistance_(Yemen)","49968232","","2164","20180316210436"
"1321","New_Korea_Party_of_Hope","49972173","","643","20180217161555"
"1322","Le_front_de_libération_populaire","49980743","","991","20180217161556"
"1323","List_of_whips_in_the_Dewan_Rakyat","50023622","","2595","20180217161600"
"1324","Nazareth-Conferences","50076185","","34351","20180322174556"
"1325","Leaktivism","50088606","","3870","20180321213054"
"1326","Open_ballot_system","50223327","","2121","20180321213055"
"1327","Timeline_of_Rival_Political_Parties","50326840","","9305","20180213203533"
"1328","Timeline_of_animal_welfare_and_rights_in_the_United_States","50367790","","30184","20180304041333"
"1329","FDP_Mecklenburg-Vorpommern","50380952","","2602","20180213203533"
"1330","Timeline_of_animal_welfare_and_rights_in_Europe","50415487","","30615","20180217161623"
"1331","Pasir_Gudang_(federal_constituency)","50530442","","6198","20180313193052"
"1332","ADC–Ikibiri","50540072","","246","20180202164814"
"1333","Political_crisis","50543430","","97","20180211173026"
"1334","Aid_for_the_Elderly_in_Government_Institutions","50554325","","970","20180303193247"
"1335","Social_media_in_the_United_States_presidential_election,_2016","50568565","","33549","20180309013906"
"1336","African_Governance_Architecture","50626298","","53300","20180312131128"
"1337","Front_for_Change_and_Concord_in_Chad","50682926","","654","20180322102413"
"1338","Secretariat_of_Foreign_Affairs_(Honduras)","50801796","","1205","20180217161700"
"1339","Comparison_of_the_Benelux_countries","50841831","","4938","20180316154243"
"1340","Akali_Dal_–_Sant_Fateh_Singh","50855276","","2269","20180312131137"
"1341","World_Policy_Conference","50887239","","31237","20180321213104"
"1342","Screening_Partnership_Program","50959519","","19524","20180321165645"
"1343","Red–red–green_coalition","50985048","","1446","20180227075959"
"1344","Post-truth_politics","51047974","","48943","20180323005323"
"1345","Movement_Party_(France)","51084415","","5025","20180321141501"
"1346","Embassy_of_Palestine_in_Cairo","51094273","","1933","20180325161407"
"1347","Embassy_of_Palestine_in_Beirut","51094770","","1768","20180325161407"
"1348","Political_culture_of_the_United_States","51147404","","10756","20180114175131"
"1349","Governance_without_government","51191244","","2666","20180213203551"
"1350","Newspaper_endorsements_in_the_United_States_presidential_election,_2016","51202493","","523778","20180321213112"
"1351","2016_Hong_Kong_LegCo_candidates'_disqualification_controversy","51239861","","14026","20180323130902"
"1352","Media_reactions_to_the_Gaza_flotilla_raid","51248005","","32381","20180321194427"
"1353","National_reactions_to_the_Gaza_flotilla_raid","51248006","","122317","20180321213202"
"1354","Provincial_Government_of_East_Pakistan","51290900","","2449","20180217161739"
"1355","Gilgit_Baltistan_Democratic_Alliance","51291587","","731","20180303193254"
"1356","Allosemitism","51292018","","3750","20180303193254"
"1357","Revisionist_school_of_Islamic_studies","51393701","","27680","20180324164608"
"1358","Cultural_variation","51405486","","3147","20180217161756"
"1359","Reform_(religion)","51428864","","6922","20170227112334"
"1360","Ismaila_Sanyang","51479500","","517","20180122204910"
"1361","Voter_segments_in_political_polling","51552568","","4850","20180303193259"
"1362","Anticipatory_governance","51553282","","13417","20180217161815"
"1363","Centralized_Public_Grievance_Redress_and_Monitoring_System","51627218","","4607","20180312131215"
"1364","Australian_Freedom_League","51776042","","1144","20180217161832"
"1365","Jewish_poll_tax","51794219","","2062","20180314134109"
"1366","Newspaper_endorsements_in_the_United_States_presidential_election,_1900","51880664","","5824","20180220223712"
"1367","Workers'_Voice_(SuperPAC)","51939841","","585","20180312112543"
"1368","Newspaper_endorsements_in_the_United_States_presidential_election,_1904","51986462","","6259","20180220223712"
"1369","Newspaper_endorsements_in_the_United_States_presidential_election,_1996","52020597","","21298","20180321213132"
"1370","Political_insult","52102822","","5031","20180303193302"
"1371","Maskin_monotonicity","52223658","","1674","20180217161902"
"1372","Popular_vote_(representative_democracy)","52240632","","1267","20180220223712"
"1373","Partisan_sorting","52241092","","2645","20180217161903"
"1374","Rashtriya_Janata_Party","52248877","","3758","20180312131236"
"1375","Cacareco","52273580","","2981","20180324171041"
"1376","List_of_United_States_political_catchphrases","52295606","","25875","20180320013604"
"1377","Mohamed_Masmoudi","52316225","","717","20180217162327"
"1378","Southern_Rights_Party","52333881","","622","20180217161910"
"1379","Anambra_State_All_Progressive_Congress","52452385","","1700","20180312131244"
"1380","Bipartisan_Report","52512545","","3537","20180312131245"
"1381","List_of_19th-century_women_politicians","52555636","","450","20170127233358"
"1382","270towin.com","52570750","","1359","20180312112545"
"1383","Timeline_of_voting_rights_in_the_United_States","52647644","","13114","20180320063854"
"1384","Cabinet_crisis","52674452","","1186","20180321213143"
"1385","Embassy_of_the_State_of_Palestine_in_Libya","52699846","","1375","20180325161407"
"1386","Embassy_of_the_State_of_Palestine_in_Kuwait","52710383","","2054","20180325161407"
"1387","Embassy_of_the_State_of_Palestine_in_Tunisia","52711150","","1239","20180325161407"
"1388","Bottled_water_industry_reform","52722078","","119","20180316134529"
"1389","List_of_Muslim_League_breakaway_groups","52724191","","2794","20180214110603"
"1390","List_of_Labour_Party_(UK)_breakaway_parties","52730745","","1911","20180213203613"
"1391","Embassy_of_the_State_of_Palestine_in_Sri_Lanka","52732678","","1240","20180325161407"
"1392","Embassy_of_the_State_of_Palestine_in_Qatar","52732760","","1177","20180325161407"
"1393","Embassy_of_the_State_of_Palestine_in_Japan","52763120","","2079","20180325161407"
"1394","Embassy_of_the_State_of_Palestine_in_Azerbaijan","52763193","","1236","20180325161407"
"1395","Embassy_of_the_State_of_Palestine_in_China","52766081","","1202","20180325161407"
"1396","Embassy_of_the_State_of_Palestine_in_Oman","52766100","","1197","20180325161407"
"1397","Embassy_of_the_State_of_Palestine_in_Saudi_Arabia","52766114","","1260","20180325161407"
"1398","Embassy_of_the_State_of_Palestine_in_India","52766145","","1224","20180325161407"
"1399","Embassy_of_the_State_of_Palestine_in_Syria","52766201","","1235","20180325161407"
"1400","Embassy_of_the_State_of_Palestine_in_Iraq","52766226","","1176","20180325161407"
"1401","Embassy_of_the_State_of_Palestine_in_United_Arab_Emirates","52766266","","1304","20180325161407"
