"number","title","pageid","namespace","length","touched"
"1017","Euro-Sinica","26725307","","3650","20180213202955"
"1018","Aptal_Nisan","26743020","","3753","20180213202955"
"1019","The_Modern_Project","26785605","","2854","20180213202955"
"1020","Paul_Rebillot","26786839","","13258","20180316142158"
"1021","Global_intellectual_history","26826220","","15836","20180325161404"
"1022","Investor-state_dispute_settlement","26922341","","51675","20180323005432"
"1023","Configurational_analysis","26956099","","17053","20161019200546"
"1024","Nature–culture_divide","27016573","","2988","20180323031921"
"1025","Death_and_the_Internet","27038201","","11891","20180324032357"
"1026","Environmental_anthropology","27050403","","14550","20180312175834"
"1027","Co-cultural_communication_theory","27109264","","13054","20180215191428"
"1028","Educology","27113008","","137859","20180224034749"
"1029","Transportation_theory_(psychology)","27125272","","11336","20171130094810"
"1030","Cultural_contracts","27143710","","6576","20180205075832"
"1031","Strategic_media","27200883","","716","20180110075222"
"1032","Legendary_progenitor","27270691","","16028","20180217154340"
"1033","Ciubotaru_v._Moldova","27307535","","4517","20180312125459"
"1034","Muringa_vila","27417865","","1958","20180213204129"
"1035","Supplemental_instruction","27486302","","7417","20180217154356"
"1036","History_of_Transcendental_Meditation","27495080","","51130","20180314003050"
"1037","Experimental_language","27501700","","11448","20180217154357"
"1038","Pizza_effect","27702479","","10118","20180217154412"
"1039","List_of_literary_accounts_of_the_Pied_Piper","27716370","","9105","20180217154413"
"1040","Nonsense_word","27724306","","2264","20180303234122"
"1041","Cultural_property_law","27741962","","3155","20180226071240"
"1042","Nursing_home_residents'_rights","27852164","","18049","20180309154036"
"1043","Health_humanities","27900272","","7453","20180217154428"
"1044","THATCamp","27946979","","3164","20180312125532"
"1045","Center_for_Cultural_Studies_at_UC_Santa_Cruz","27986644","","864","20180323201507"
"1046","Biblioteca_de_al-Andalus","28043886","","1644","20180217154441"
"1047","Human_knot_(contortion)","28060794","","408","20180123034959"
"1048","Double-loop_learning","28170586","","8547","20180217154451"
"1049","California_Resale_Royalty_Act","28189440","","13913","20180303192834"
"1050","Dionysian_imitatio","28266663","","5490","20180222080751"
"1051","Shire_oak","28415394","","1944","20180118172823"
"1052","Learning_analytics","28486111","","27625","20180217154512"
"1053","Mormon_studies","28523058","","50069","20180318205315"
"1054","Bomb_Culture","28588590","","2079","20180308093558"
"1055","Student_financial_aid","28814703","","1417","20180118192109"
"1056","Example_choice","28832112","","4830","20180217154530"
"1057","International_Partnership_for_Human_Rights","28834866","","5795","20180312125613"
"1058","Corporate_group_(sociology)","28876623","","1220","20180303064332"
"1059","Involuntary_narrative","28885249","","3441","20180213203038"
"1060","Strauss–Howe_generational_theory","28937240","","69754","20180303192843"
"1061","Velvet_season","28956699","","4641","20180314133739"
"1062","Competency-based_learning","28968839","","17406","20180217154541"
"1063","Leveling_mechanism","28982719","","2174","20180217154544"
"1064","Neo-orientalism","28986298","","4271","20180303192843"
"1065","Learning_society","29199243","","17367","20180303234123"
"1066","Sudden_arrhythmic_death_syndrome","29218703","","18384","20180314133740"
"1067","List_of_culture_heroes","29334278","","5965","20180223200400"
"1068","Medical_experimentation_in_Africa","29569076","","9407","20180303192848"
"1069","Word_family","29584019","","1684","20180217154626"
"1070","Philosophy_of_human_rights","29678048","","43542","20180302030136"
"1071","Albanophile","29708896","","1441","20180322092316"
"1072","Archaeology_of_religion_and_ritual","29860029","","24380","20180213204146"
"1073","Interbellum_Generation","29908016","","1828","20180228062929"
"1074","British_school_of_diffusionism","29962688","","1105","20180213203106"
"1075","Reparations_(transitional_justice)","29967971","","20557","20180323225738"
"1076","Ethnic_media","29995239","","7695","20180307160907"
"1077","Welfare_culture","30049818","","12675","20180217154649"
"1078","International_Association_for_Translation_and_Intercultural_Studies","30102054","","1520","20180314003102"
"1079","Delors_Report","30111373","","5369","20180217154653"
"1080","New_York_Tattoo_Museum","30135165","","1493","20180312125657"
"1081","Jacques_Lafaye","30242696","","9920","20180316142230"
"1082","Gosei_(Japanese_diaspora)","30258456","","10446","20180321042713"
"1083","Luxury_goods_of_China","30269033","","9082","20180303192854"
"1084","Cultural_narcissism","30487581","","108","20180322071436"
"1085","Cross-cultural_narcissism","30547635","","114","20180322071436"
"1086","Theory_of_generations","30631716","","6883","20180304192645"
"1087","Sanankuya","30656844","","2107","20180301234922"
"1088","Variantology","30695401","","3839","20180213204151"
"1089","Liberature","30792823","","15180","20180303192859"
"1090","Bibliography_of_tourism","30797312","","7501","20180217154750"
"1091","Cultural_consensus_theory","30963584","","12532","20180123041900"
"1092","Satsumon_culture","30967625","","1214","20180323002928"
"1093","Pleasance_Islington","30985052","","961","20180303200546"
"1094","Handbook_of_South_American_Indians","30999056","","6735","20180316142236"
"1095","Falling-out","31039138","","1357","20180220202958"
"1096","Malagasy_Sign_Language","31050650","","1024","20180312210307"
"1097","Workplace_bullying_in_academia","31070516","","16445","20180324225423"
"1098","Ethnic_theme_park","31074664","","2812","20180307160907"
"1099","Academic_achievement","31180332","","18123","20180323220424"
"1100","Sensory_room","31218265","","2213","20180316230511"
"1101","Bullying_in_teaching","31231126","","27872","20180324225423"
"1102","Black_Swan_dance_double_controversy","31379348","","27666","20180303192908"
"1103","Imitation_(art)","31428210","","1980","20180222080803"
"1104","Seven_Wonders_of_Colombia","31449788","","5025","20180320045358"
"1105","Reading_specialist_certification","31482725","","4156","20170306231130"
"1106","Riga_Charter","31527671","","1684","20180311231934"
"1107","InterExchange","31533995","","8552","20180312125758"
"1108","Reverence_(emotion)","31552371","","25906","20180315211409"
"1109","Melodic_learning","31569785","","11481","20180217154856"
"1110","Intra-household_bargaining","31593981","","16305","20180217154900"
"1111","Positive_education","31597238","","31609","20180321212820"
"1112","Alliance_for_International_Educational_and_Cultural_Exchange","31607906","","3926","20180217154901"
"1113","Troy_Parfitt","31611245","","6005","20180312125802"
"1114","Vitaly_Lazarenko","31642536","","771","20180312125803"
"1115","Paul_Smith_(academic)","31646716","","1920","20180316082550"
"1116","Ethnic_minorities_in_Czechoslovakia","31649474","","27202","20180314003109"
"1117","Hayandose","31720061","","7274","20180217154913"
"1118","Counter-flows","31721334","","10503","20180125085736"
"1119","Pluriculturalism","31729317","","1953","20180303192914"
"1120","Transculturalism","31730306","","8752","20180205075959"
"1121","Nomen_à_clef","31782815","","913","20180213203132"
"1122","Immutable_characteristic","31822574","","1246","20180217154922"
"1123","Wedding_vow_renewal_ceremony","31822868","","3221","20180313194617"
"1124","Global_trade_of_secondhand_clothing","31850148","","7568","20180304175803"
"1125","The_law_of_conservation_of_misery","31876747","","895","20180217154927"
"1126","Splat_wall","31883131","","375","20180111091337"
"1127","Verb_displacement","31896902","","1715","20171016004342"
"1128","The_Forgotten_Prisoners","31916744","","3456","20180319015907"
"1129","IMARK","31933815","","6144","20180312125815"
"1130","Geragogy","31953206","","4348","20180217154933"
"1131","Languaculture","32017750","","5087","20180304175803"
"1132","Regional_human_rights_regimes","32136277","","18990","20180303192920"
"1133","Islamic_Azad_University_of_Nishapur","32183226","","1583","20180312125827"
"1134","Marxist_Literary_Group","32275208","","2967","20180312112436"
"1135","Memorialization","32327804","","7931","20180322223050"
"1136","World_Music_Centre","32333695","","1088","20180116001839"
"1137","The_Lexington_Principles_on_the_Rights_of_Detainees","32442026","","32655","20180312125836"
"1138","Pan-national_epic","32447000","","1916","20180321151512"
"1139","Manitoba_Culture,_Heritage_and_Tourism","32448237","","5274","20180312125837"
"1140","International_Learning_Unit","32479208","","2384","20180213203143"
"1141","Origin-of-death_myth","32516206","","9557","20180324032357"
"1142","Vanitas:_Flesh_Dress_for_an_Albino_Anorectic","32658372","","15272","20180321082435"
"1143","ISO/IEC_19788","32705940","","8778","20180305195139"
"1144","Cultural_legacy_of_the_Klondike_Gold_Rush","32724355","","10517","20180314003112"
"1145","Stream_of_unconsciousness_(narrative_mode)","32745919","","4050","20180303234125"
"1146","Superficiality","32839108","","11479","20180213204204"
"1147","I_Am_Equal","32845646","","15942","20180303192928"
"1148","United_Nations_Special_Rapporteur_on_Freedom_of_Religion_or_Belief","32856320","","2093","20180312112437"
"1149","Social_protection_floor","32873274","","13170","20180104084840"
"1150","Travelling_menagerie","32943782","","4399","20180303192929"
"1151","Cultural_deprivation","32962014","","4058","20180217155102"
"1152","Teaching_and_learning_center","33018681","","10435","20171219142025"
"1153","St._James_Encyclopedia_of_Popular_Culture","33106359","","1823","20180312125907"
"1154","Video_lesson","33130335","","1712","20180217155118"
"1155","Cultural_radicalism","33301100","","3115","20180314092705"
"1156","Syriac_studies","33440947","","4454","20180128134634"
"1157","Minority_stress","33462899","","44437","20180217155148"
"1158","Ethnic_identity_development","33512760","","24064","20180307160907"
"1159","International_Arts_&_Artists","33518220","","7282","20180223124848"
"1160","Origins_of_society","33524705","","38256","20180316182342"
"1161","European_Public_Hearing_on_European_Conscience_and_Crimes_of_Totalitarian_Communism:_20_Years_After","33530052","","4181","20180217155153"
"1162","History_of_scholarship","33561186","","4355","20180122220821"
"1163","Anthropotechnic","33563052","","5068","20180217155156"
"1164","History_of_knowledge","33570327","","2242","20180217155156"
"1165","Zou_huo_ru_mo","33575336","","14458","20180217155157"
"1166","Individualistic_culture","33596709","","5921","20180305032638"
"1167","Cultural_communication","33598644","","4813","20180304175803"
"1168","Language_complexity","33674235","","19671","20180217155205"
"1169","Cultural_sensibility","33925501","","1059","20180323112436"
"1170","Cultural_Heritage_of_Andorra","33934150","","3117","20180116172731"
"1171","Clothing_insulation","33946289","","13617","20180222132954"
"1172","Uncertain_plural","33957665","","580","20180111170400"
"1173","Context_art","33962158","","4640","20180314133813"
"1174","Human_placentophagy","33966580","","24182","20180313074324"
"1175","New_adult_fiction","34017712","","13668","20180313125123"
"1176","Christmas_in_Iceland","34048468","","2332","20180227183451"
"1177","Migration_studies","34170123","","2559","20180303192944"
"1178","Speedy_trial","34192047","","3770","20180217155246"
"1179","Virtual_learning_environment","34193404","","19257","20180312210310"
"1180","Commission_for_Looted_Art_in_Europe","34210523","","2096","20180303192944"
"1181","Vorlage","34375832","","3086","20170806045854"
"1182","Metafunction","34384656","","9741","20180214201123"
"1183","Parallel_society","34407451","","1122","20180314133816"
"1184","Ataque_de_nervios","34412877","","4511","20180314133817"
"1185","Philosophy_of_culture","34454406","","8307","20180316142301"
"1186","Japan_Habba","34487743","","3220","20180303192947"
"1187","Critical_code_studies","34549363","","5155","20180217155316"
"1188","Soudavar_Professor_of_Persian_Studies","34557229","","772","20180217155318"
"1189","Civil_rights_referendum","34570096","","6748","20180217155320"
"1190","Digital_Maoism:_The_Hazards_of_the_New_Online_Collectivism","34605487","","4900","20180303192949"
"1191","Pounce_(art)","34644396","","2817","20180217155329"
"1192","Transgenerational_trauma","34814043","","9319","20180303192951"
"1193","Medical_neutrality","34833199","","18984","20180217155341"
"1194","Non-material_culture","34833541","","5958","20180217155341"
"1195","Lifewide_education","34871759","","6007","20180217155344"
"1196","Hi-wa_itck","34952352","","1095","20180217155350"
"1197","Cultural_mulatto","35012838","","2290","20180217155355"
"1198","Outline_of_the_humanities","35036752","","21919","20180308043541"
"1199","Will_Brooker","35037958","","17966","20180316142305"
"1200","Junior_Ambassador","35079368","","15303","20180312112444"
"1201","Belarusization","35105067","","3642","20180322163635"
"1202","Right_to_sexuality","35158738","","17689","20180314003121"
"1203","International_religious_freedom_caucus","35195529","","7111","20180304175803"
"1204","Potential_cultural_impact_of_extraterrestrial_contact","35233688","","93913","20180325002210"
"1205","Mediated_cross-border_communication","35238778","","41578","20180124064014"
"1206","Singleton_(lifestyle)","35253163","","2112","20180217120718"
"1207","Virgin_boy_egg","35275877","","10342","20180222152459"
"1208","Semiotics_of_culture","35291011","","3461","20180205080109"
"1209","Zacatepec_Chatino","35299158","","10094","20180312130048"
"1210","International_communication","35305141","","13984","20180227173509"
"1211","Cultural_Studies_(journal)","35335055","","2204","20180318011618"
"1212","Cultural_group_selection","35343748","","16606","20171230132425"
"1213","Public_interest_law","35391721","","22561","20180303192956"
"1214","Seikatsu","35393129","","975","20180316142308"
"1215","Art_and_culture_law","35404177","","1185","20180213204218"
"1216","Human_rights_movement","35473263","","30694","20180217155428"
"1217","Inter-Asia_Cultural_Studies","35481225","","2068","20180318011618"
"1218","Parentocracy","35672752","","6736","20180322102406"
"1219","Prisoners'_rights_in_international_law","35682355","","17324","20180217155446"
"1220","Right_to_clothing","35684112","","22635","20180302030136"
"1221","Cultural_informatics","35712222","","133","20171104043010"
"1222","Microculture","35826978","","5549","20180314003122"
"1223","Social_networking_pedagogy","35836108","","2476","20171016191519"
"1224","International_trade_in_fine_art","35853255","","16359","20180130195644"
"1225","Somatic_theory","35885810","","12822","20180317154803"
"1226","Neighbours'_Day","35892721","","275","20180111223134"
"1227","Water_marble_nail","35922455","","5679","20180301041328"
"1228","Individual_Education","35973649","","18497","20180217155522"
"1229","Orthology_(language)","36047835","","1109","20180217155528"
"1230","Besharmi_Morcha","36059493","","11550","20180314133836"
"1231","Entertainment_in_education","36094236","","2979","20180303234127"
"1232","South-German_Urnfield_culture","36131723","","1105","20180217155536"
"1233","Encyclopaedia_Biblica_(Israel)","36234917","","2057","20180314133838"
"1234","Origin_of_speech","36253964","","137932","20180316151902"
"1235","Heritage_tree","36291355","","3291","20180217155558"
"1236","Social_artistry","36315801","","2909","20180213203231"
"1237","Cross-border_language","36339441","","755","20180201160737"
"1238","Hamedan_University_of_Medical_Sciences","36364550","","2086","20180314133841"
"1239","Black_Astrum","36554003","","3047","20180312112500"
"1240","Racialized_society","36598455","","6633","20180217155633"
"1241","EdCamp","36617113","","4947","20180322102406"
"1242","Religiosity_and_education","36627768","","28581","20180303193111"
"1243","Physical_cultural_studies","36713338","","4665","20180213203235"
"1244","Genre-busting","36791036","","3145","20180217155655"
"1245","Monoethnicity","36855606","","9767","20180323002929"
"1246","Post-90s","36984904","","2719","20180316160119"
"1247","Biology_and_political_science","37117778","","9650","20180302124112"
"1248","Nude_psychotherapy","37126894","","7494","20180317152333"
"1249","Bibliography_of_encyclopedias:_art_and_artists","37151950","","29157","20180217155728"
"1250","Children's_rights_education","37188633","","32934","20180314003126"
"1251","Verbal_language_in_dreams","37208440","","36300","20180112164245"
"1252","Affect_in_education","37237169","","3365","20180217155735"
"1253","Clandestine_literature","37389994","","4339","20180217155747"
"1254","Alai_Balai","37416246","","2257","20180312130227"
"1255","List_of_Oslo_Freedom_Forum_participants","37514656","","15507","20180317010638"
"1256","Transcendental_Meditation_in_education","37519240","","52932","20180314003127"
"1257","Hipster_racism","37620041","","8676","20180305211906"
"1258","The_Bird_Lover","37647322","","2447","20180217155810"
"1259","Pre-Samnite_language","37686428","","1335","20180312130238"
"1260","Blackout_Wednesday","37779362","","2973","20180222080832"
"1261","Narrative_network","37850057","","8197","20160417172648"
"1262","Culture_and_social_cognition","37886950","","7891","20180205080139"
"1263","Fasting_spittle","37910936","","1941","20180306220912"
"1264","Age_of_Interruption","37933324","","3313","20180217155834"
"1265","Cultural_studies","37961224","","51585","20180324163938"
"1266","Index_of_Freedom_in_the_World","38182080","","3601","20180303193030"
"1267","Malinchism","38305143","","6360","20180314133904"
"1268","Committee_for_Safety_of_Foreign_Exchange_Students","38440777","","10539","20180322102407"
"1269","Ethnic_penalty","38466074","","6248","20180319114207"
"1270","South_Lembata_language","38526578","","967","20180322033647"
"1271","Trademark_look","38566488","","3160","20180311061157"
"1272","Bouffée_délirante","38568171","","2716","20180313170220"
"1273","Bullying_culture","38586462","","6757","20180322033304"
"1274","Desiderio_Navarro","38623929","","5299","20171213135821"
"1275","Encyclopedia_of_Hinduism","38703024","","8275","20180316142327"
"1276","Cultural_identity_theory","38778093","","6975","20171109022331"
"1277","Christoph_and_Manuel_Mitasch","38779452","","1474","20180122100730"
"1278","Gender_gaps_in_mathematics_and_reading","38820108","","7514","20180321213146"
"1279","Princess_sickness","38894238","","6402","20180322215301"
"1280","We_Have_A_Dream:_A_Global_Summit_Against_Discrimination_and_Persecution","38912070","","4368","20180217160014"
"1281","Puppy_pregnancy_syndrome","38928070","","3750","20180306163551"
"1282","\"Holy...\"","38979885","","5225","20180312143521"
"1283","Instructional_Skills_Workshop","39053233","","2533","20180213204236"
"1284","Evolutionary_psychology_of_language","39104546","","16026","20180225070549"
"1285","Terministic_screen","39189535","","5437","20180116090130"
"1286","Child_pirate","39198876","","16682","20180307205901"
"1287","Hierarchy_of_death","39211489","","5139","20180324032357"
"1288","Cross-cultural_differences_in_decision-making","39254389","","27910","20180217160052"
"1289","Artist's_impression","39272508","","2620","20180303234128"
"1290","Tour-realism","39289519","","1938","20180213204237"
"1291","Zuckerkandl!","39306690","","1608","20180122113735"
"1292","Wellness_in_school","39331594","","2906","20180217160100"
"1293","Ufufuyane","39519753","","1015","20180217160122"
"1294","Human_rights_literature","39656600","","20375","20180322033557"
"1295","Learning_development","39685873","","20598","20180217160139"
"1296","Journal_of_Narrative_Theory","39730622","","2160","20180318011618"
"1297","Clothing_industry","39751285","","8134","20180309234317"
"1298","Content_curation","39795113","","3386","20180223164746"
"1299","Commissioner_for_Older_People_for_Northern_Ireland","39839566","","2746","20180312112509"
"1300","Super_culture","39956839","","2127","20180218025848"
"1301","Semiotics_of_dress","39964793","","9908","20180217160207"
"1302","The_Commission_on_the_Humanities_and_Social_Sciences","39985182","","2947","20180122121835"
"1303","PNG_solution","40072346","","16061","20180309074314"
"1304","Basic_dress","40089502","","858","20180217160216"
"1305","2013_California_prisoner_hunger_strike","40094256","","9341","20180311203324"
"1306","EDUindex","40107612","","3661","20180213203319"
"1307","List_of_literary_dunces","40138269","","1581","20180310223417"
"1308","Humanities_Indicators","40138324","","3637","20180303193052"
"1309","Peng's_Coefficient","40142750","","716","20180112074354"
"1310","Large-group_capacitation","40158006","","39706","20180318145741"
"1311","Jean_Gagnepain","40219129","","7011","20180213204243"
"1312","Infanticide_in_19th-century_New_Zealand","40236722","","17886","20180304175804"
"1313","Poet_as_legislator","40476642","","4328","20180116211108"
"1314","Seeing_Anthropology","40483092","","2774","20180312130444"
"1315","Outline_of_open_educational_resources","40495308","","3984","20180325114541"
"1316","LOVEINT","40509310","","6089","20180217160254"
"1317","Training_workshop","40550387","","872","20180217160258"
"1318","Media_pilgrimage","40550850","","1231","20180217160258"
"1319","Perfect_Order","40551280","","2102","20180319042719"
"1320","List_of_storytelling_events","40559516","","1108","20180225070555"
"1321","Radio-frequency_identification_in_schools","40575373","","7012","20180303193056"
"1322","Fieldwork_Under_Fire","40807206","","3541","20180217160321"
"1323","List_of_travel_books","40810754","","51038","20180311212307"
"1324","Technothlon","40846275","","13595","20180312130502"
"1325","Print_disability","40889647","","2489","20180217160329"
"1326","Massive_online_open_research","41080854","","2278","20180303193102"
"1327","Art_media","41096877","","105","20180305235954"
"1328","Russian_cultural_property_law","41153992","","22820","20180303193102"
"1329","Story_generator","41183842","","6101","20180227173621"
"1330","Remove_(education)","41188265","","792","20180307233823"
"1331","Alternative_pathways_in_education","41260788","","25016","20180303193104"
"1332","T._J._Demos","41340789","","8379","20180316142347"
"1333","Nature,_Culture_and_Gender","41467123","","3514","20180312130533"
"1334","National_Centre_of_Research_in_Social_and_Cultural_Anthropology","41473353","","5583","20180316142348"
"1335","Impalement_in_myth_and_art","41520090","","32268","20180303193107"
"1336","Sightsmap","41548741","","2246","20180312112513"
"1337","Electoral_integrity","41560174","","9470","20180303193107"
"1338","Roseto_effect","41674306","","4079","20180303193109"
"1339","Shenkui","41700249","","7011","20180312130545"
"1340","Resistance_through_culture","41748961","","4848","20180217160453"
"1341","El_Mercado_de_Los_Angeles","41813997","","16056","20180217160459"
"1342","Seven_Natural_Wonders_of_Africa","41816267","","2504","20180227173622"
"1343","Rauza","41893093","","3166","20180325061145"
"1344","List_of_urban_legends","41923118","","7673","20180305025729"
"1345","The_Triple_Package","42056023","","25267","20180310034335"
"1346","Luisa_Via_Roma","42056236","","5220","20180312130605"
"1347","Normcore","42104739","","8249","20180305152804"
"1348","Arts-based_environmental_education","42110566","","32671","20180312175834"
"1349","Passion_gap","42385432","","3364","20180317000116"
"1350","Right_to_be_forgotten","42396382","","92723","20180323205939"
"1351","Conclusion_(book)","42431426","","1032","20180210042326"
"1352","Human_rights_and_development","42431493","","82986","20180303193120"
"1353","Afo-A-Kom","42456611","","4431","20180303193120"
"1354","Authentic_learning","42478813","","15978","20180217160550"
"1355","Encyclopedia_Sindhiana","42486017","","4735","20180314134006"
"1356","Theology_of_culture","42534554","","852","20180224020613"
"1357","Experiential_travel","42551635","","2076","20180122222902"
"1358","Passive_fluency","42649463","","2942","20180217160605"
"1359","Rights_of_the_Roma_in_the_European_Union","42674188","","29121","20180303193123"
"1360","Valyrian_languages","42677733","","53534","20180323002508"
"1361","Capstone_course","42688381","","2397","20180217160608"
"1362","Sociology_of_Jewry","42701081","","11836","20180118173017"
"1363","White_savior_narrative_in_film","42757076","","52582","20180322143117"
"1364","SEXINT","42797721","","3399","20170827222013"
"1365","Oral_Literature_and_Research_Programme","42821867","","4014","20180312130639"
"1366","Why_Have_There_Been_No_Great_Women_Artists?","42879461","","5540","20180217160622"
"1367","Madaripur_Shilpakala_Academy","42884860","","3683","20180314134009"
"1368","Navel_in_popular_culture","42946860","","149216","20180321040800"
"1369","Child_integration","42978594","","18541","20180217160627"
"1370","Tourism_mobility","43241857","","58","20171104003014"
"1371","Omar_Lizardo","43248808","","7140","20180316182350"
"1372","Ann_Swidler","43250285","","8269","20180316182350"
"1373","Episodic_storytelling","43251161","","1090","20180213203409"
"1374","Mustafa_Emirbayer","43252033","","7752","20180316182350"
"1375","Universitäts-Augenklinik_Düsseldorf","43376258","","6077","20180312130700"
"1376","Extraterritorial_operation","43417032","","7525","20180308135619"
"1377","Calabash_Chalk","43529895","","6468","20180217160730"
"1378","Aversion_to_happiness","43569192","","6678","20180316044513"
"1379","Three_Great_Shrines_of_Benzaiten","43590892","","671","20180122155046"
"1380","Three_Ancient_Springs","43594760","","547","20160206050445"
"1381","Three_Great_Tenjin_Shrines","43598725","","535","20180112154512"
"1382","Global_citizenship_education","43616057","","28016","20180303065840"
"1383","Jihad_Cool","43629007","","3026","20180217160738"
"1384","Taqbil","43638026","","2640","20180314134014"
"1385","Dematerialization_(art)","43727113","","494","20180122160037"
"1386","Purple_economy","43732489","","7215","20180310165201"
"1387","Humanist_Generation_(Strauss-Howe_Theory)","43882452","","2084","20180112163414"
"1388","Deeper_learning","43934307","","27893","20180217160807"
"1389","Generations_in_the_workforce","44132916","","8108","20180304175805"
"1390","Spatial_turn","44183472","","1715","20180316142408"
"1391","Conservation_Plan","44253213","","3469","20180312130738"
"1392","Nowhere_girls","44253732","","8682","20180303193141"
"1393","Deculturalization","44263660","","8061","20180217160850"
"1394","Articulatory_approach_for_teaching_pronunciation","44355555","","6847","20180217160858"
"1395","Engaged_scholarship","44414594","","2660","20180217160906"
"1396","Reprisal_Generation","44540058","","1574","20180122164631"
"1397","Bangladeshi_English","44547828","","4324","20180323101225"
"1398","Schwabing_Art_Prize","44666352","","491","20180322102410"
"1399","New7Wonders_Cities","44752137","","3023","20180318100754"
"1400","Adrian_Johnston_(philosopher)","44802245","","3549","20180317200757"
"1401","Light_Painting_World_Alliance","44806831","","3162","20180312112525"
"1402","American_Look_(fashion_movement)","45016280","","7558","20180303193150"
"1403","Bayesian_Knowledge_Tracing","45082324","","3149","20180217161006"
"1404","Future_generation","45152640","","2093","20180217161011"
"1405","Falata-Umbroro","45184563","","1172","20180322102411"
"1406","Hip-hop_in_academia","45240959","","19880","20180307181843"
"1407","Jaafar_Aksikas","45303828","","4763","20171103041025"
"1408","Information_security_awareness","45403637","","12148","20180304175805"
"1409","International_National_Trusts_Organisation","45426488","","2559","20180217161042"
"1410","Common_Education_Data_Standards","45428824","","1201","20180217161042"
"1411","Superdiversity","45455132","","10851","20180303193153"
"1412","Positive_Behavior_Interventions_and_Supports","45519483","","12649","20180217161052"
"1413","Destruction_of_cultural_heritage_by_ISIL","45527641","","44996","20180324134843"
"1414","Bibliography_of_encyclopedias:_literature","45536560","","74751","20180218125304"
"1415","Global_Cultural_Districts_Network","45539754","","7213","20180303193154"
"1416","Internationalization_of_Higher_Education","45541620","","7650","20180311145940"
"1417","Science_and_technology","45579735","","2121","20180224150926"
"1418","Daughter_from_California_syndrome","46199685","","2948","20180217161112"
"1419","European_Composer_and_Songwriter_Alliance","46234274","","13926","20180312130841"
"1420","Conte_cruel","46382079","","3013","20180217161125"
"1421","Right_to_personal_identity","46466101","","16728","20180213203441"
"1422","Corporate_accountability_for_human_rights_violations","46504539","","16707","20180304175805"
"1423","Human_rights_in_cyberspace","46523624","","18949","20180322180136"
"1424","Baha'i_perspective_on_international_human_rights","46543281","","14317","20180313161048"
"1425","List_of_U.S._State_Dinners","46553067","","60703","20180321213157"
"1426","Literary_dunce","46629670","","158","20180208191809"
"1427","Rapa_das_Bestas_of_Sabucedo","46655162","","2945","20180112205607"
"1428","Page_99_test","46673516","","1626","20180217161149"
"1429","Elder_rights","46689716","","7313","20180319051842"
"1430","Cultural_and_Social_History","46736086","","2305","20180318011619"
"1431","Yoruba_tribal_marks","46750201","","9964","20180303193205"
"1432","List_of_non-narrative_films","46768799","","17044","20180217161157"
"1433","University_of_Al-Ma'mun","46776512","","989","20180312130901"
"1434","United_Nations_General_Assembly_Resolution_217","46784713","","4829","20180316154755"
"1435","Rhizomatic_learning","46824825","","8991","20180217161202"
"1436","Web_We_Want","46961977","","403","20180217161212"
"1437","Right_to_family_life","46986057","","19443","20180218033834"
"1438","Epitoge","47069702","","2264","20180213204314"
"1439","Project_1975","47077127","","8486","20180217161220"
"1440","List_of_monuments_damaged_by_conflict_in_the_Middle_East_during_the_21st_century","47135293","","22510","20180303193210"
"1441","Education_in_the_Arab_World","47153710","","7281","20180318100754"
"1442","Digital_heritage","47192473","","1974","20180225070615"
"1443","Digital_Visitor_and_Resident","47199257","","14731","20180217161230"
"1444","Elementary_realism","47243509","","1499","20180309034838"
"1445","Media_archaeology","47328634","","3604","20180319121347"
"1446","World_Wide_What?","47356548","","6098","20180303200630"
"1447","Feminist_language_reform","47665171","","5873","20180319182026"
"1448","Mohajer_Technical_And_Vocational_College_of_Isfahan","47679465","","7738","20180314134045"
"1449","List_of_classical_music_in_literature","47715296","","2964","20180310230500"
"1450","Peclers","47764669","","2674","20180317075711"
"1451","Work-based_learning","47778263","","8832","20180217161319"
"1452","Appreciative_inquiry_in_education","47786948","","9114","20180217161319"
"1453","Four_corners_(teaching_method)","47792837","","2367","20180222000613"
"1454","Numbers_heads_together","47794470","","3520","20180217161320"
"1455","Rally_table","47798647","","1678","20180322102411"
"1456","Action_based_learning_questions","47801928","","3862","20180213203500"
"1457","MicroCon","47866348","","5386","20180312130947"
"1458","Ceremonial_pole","47917953","","16630","20180303234132"
"1459","Safe_Schools_Declaration","47994343","","14337","20180321213159"
"1460","Clemens_Nathan_Research_Centre","48131020","","4025","20180303200632"
"1461","Microstay","48149148","","3230","20180322102411"
"1462","Museum_folklore","48168923","","9212","20180303193221"
"1463","Kluckhohn_and_Strodtbeck's_values_orientation_theory","48359259","","1541","20180110044126"
"1464","Medientage_München","48384183","","4262","20180316142437"
"1465","Airstrikes_on_hospitals_in_Yemen","48401710","","11931","20180316210436"
"1466","Cultureme","48403782","","2082","20180217161356"
"1467","Hussaini_Brahmin","48471736","","4903","20180303193224"
"1468","Beni_ʿAmir","48493418","","589","20180325003409"
"1469","Cavalier_Generation_(Strauss-Howe_Theory)","48529896","","149","20180316160119"
"1470","Mustafa_Akhwand","48570238","","4642","20180322181532"
"1471","Teacher_retention","48596898","","15994","20180217161413"
"1472","Public_rhetoric","48609379","","42148","20180217161414"
"1473","Disclosing_New_Worlds","48656171","","4943","20180217161421"
"1474","Gerald_Prince","48673469","","7466","20180322102412"
